Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
751-15-6198,Galle,Galle,Normal,Male,Travel Packs & Gear,6903,6,2070.9,43488.9,1/12/2019,4:45:00 PM,Mobile Payment,41418,4.761904762,2070.9,7.9
324-41-6833,Kandy,Kandy,Member,Female,Mobile & Accessories,9060,8,3624,76104,3/3/2019,7:30:00 PM,Mobile Payment,72480,4.761904762,3624,5.1
474-33-8305,Kandy,Kandy,Member,Male,Apparel & Footwear,20217,7,7075.95,148594.95,3/23/2019,1:23:00 PM,Mobile Payment,141519,4.761904762,7075.95,6.9
759-29-9521,Colombo,Colombo,Member,Female,Apparel & Footwear,14688,9,6609.6,138801.6,3/4/2019,11:27:00 AM,Cash,132192,4.761904762,6609.6,8
831-81-6575,Galle,Galle,Member,Female,Mobile & Accessories,22677,9,10204.65,214297.65,2/23/2019,11:12:00 AM,Cash,204093,4.761904762,10204.65,8
220-68-6701,Colombo,Colombo,Normal,Female,Household Essentials,23241,4,4648.2,97612.2,3/17/2019,4:36:00 PM,Cash,92964,4.761904762,4648.2,4.2
618-34-8551,Colombo,Colombo,Normal,Female,Travel Packs & Gear,27954,2,2795.4,58703.4,1/16/2019,6:41:00 PM,Credit Card,55908,4.761904762,2795.4,8.5
257-60-7754,Colombo,Colombo,Normal,Female,Mobile & Accessories,15069,4,3013.8,63289.8,1/8/2019,5:12:00 PM,Cash,60276,4.761904762,3013.8,9
559-61-5987,Galle,Galle,Normal,Female,Ayurvedic & Personal Care,5325,1,266.25,5591.25,1/14/2019,10:38:00 AM,Cash,5325,4.761904762,266.25,8.6
189-55-2313,Kandy,Kandy,Normal,Female,Apparel & Footwear,18654,10,9327,195867,1/31/2019,10:33:00 AM,Mobile Payment,186540,4.761904762,9327,6
565-91-4567,Galle,Galle,Normal,Male,Ayurvedic & Personal Care,3225,8,1290,27090,3/15/2019,2:38:00 PM,Mobile Payment,25800,4.761904762,1290,6.2
380-60-5336,Colombo,Colombo,Normal,Female,Mobile & Accessories,12078,10,6039,126819,2/24/2019,6:06:00 PM,Credit Card,120780,4.761904762,6039,5
815-04-6282,Kandy,Kandy,Member,Female,Travel Packs & Gear,19491,5,4872.75,102327.75,2/8/2019,12:52:00 PM,Credit Card,97455,4.761904762,4872.75,6.5
674-56-6360,Colombo,Colombo,Normal,Male,Mobile & Accessories,28545,1,1427.25,29972.25,3/22/2019,2:00:00 PM,Cash,28545,4.761904762,1427.25,6
778-34-2523,Colombo,Colombo,Member,Female,Mobile & Accessories,14586,8,5834.4,122522.4,1/24/2019,10:57:00 AM,Cash,116688,4.761904762,5834.4,5
499-27-7781,Galle,Galle,Normal,Female,Grocery & Snacks,15963,8,6385.2,134089.2,3/14/2019,4:45:00 PM,Mobile Payment,127704,4.761904762,6385.2,5
477-59-2456,Kandy,Kandy,Normal,Female,Apparel & Footwear,13632,7,4771.2,100195.2,1/23/2019,11:15:00 AM,Cash,95424,4.761904762,4771.2,9.2
832-51-6761,Colombo,Colombo,Normal,Male,Grocery & Snacks,10164,8,4065.6,85377.6,1/19/2019,8:29:00 PM,Mobile Payment,81312,4.761904762,4065.6,9.6
869-11-3082,Galle,Galle,Member,Male,Ayurvedic & Personal Care,28848,4,5769.6,121161.6,1/27/2019,8:03:00 PM,Credit Card,115392,4.761904762,5769.6,8.4
190-59-3964,Galle,Galle,Member,Male,Grocery & Snacks,14148,5,3537,74277,2/3/2019,2:35:00 PM,Credit Card,70740,4.761904762,3537,6
366-43-6862,Galle,Galle,Normal,Male,Mobile & Accessories,15867,4,3173.4,66641.4,3/25/2019,4:32:00 PM,Mobile Payment,63468,4.761904762,3173.4,6.7
186-43-8965,Colombo,Colombo,Member,Female,Household Essentials,14304,2,1430.4,30038.4,2/24/2019,10:10:00 AM,Credit Card,28608,4.761904762,1430.4,4.1
784-21-9238,Kandy,Kandy,Member,Male,Travel Packs & Gear,3051,1,152.55,3203.55,2/7/2019,2:15:00 PM,Cash,3051,4.761904762,152.55,5.9
276-75-6884,Colombo,Colombo,Normal,Female,Ayurvedic & Personal Care,20613,3,3091.95,64930.95,3/4/2019,10:05:00 AM,Cash,61839,4.761904762,3091.95,8.7
109-86-4363,Galle,Galle,Member,Female,Travel Packs & Gear,18024,7,6308.4,132476.4,2/14/2019,11:36:00 AM,Credit Card,126168,4.761904762,6308.4,4.5
569-76-2760,Colombo,Colombo,Member,Female,Travel Packs & Gear,6603,4,1320.6,27732.6,1/29/2019,6:15:00 PM,Credit Card,26412,4.761904762,1320.6,6.6
222-42-0244,Galle,Galle,Member,Female,Ayurvedic & Personal Care,21633,9,9734.85,204431.85,1/28/2019,1:53:00 PM,Credit Card,194697,4.761904762,9734.85,7.7
760-53-9233,Colombo,Colombo,Member,Male,Apparel & Footwear,12384,3,1857.6,39009.6,3/26/2019,6:37:00 PM,Credit Card,37152,4.761904762,1857.6,8.5
538-22-0304,Kandy,Kandy,Normal,Male,Mobile & Accessories,19485,10,9742.5,204592.5,3/24/2019,6:27:00 PM,Cash,194850,4.761904762,9742.5,5.2
416-17-9926,Colombo,Colombo,Member,Female,Mobile & Accessories,22266,10,11133,233793,1/1/2019,2:42:00 PM,Credit Card,222660,4.761904762,11133,4.3
237-44-6163,Colombo,Colombo,Normal,Male,Mobile & Accessories,3168,8,1267.2,26611.2,1/24/2019,5:43:00 PM,Cash,25344,4.761904762,1267.2,7.6
636-17-0325,Galle,Galle,Normal,Male,Ayurvedic & Personal Care,18771,4,3754.2,78838.2,2/25/2019,6:37:00 PM,Cash,75084,4.761904762,3754.2,9.5
343-75-9322,Galle,Galle,Member,Female,Travel Packs & Gear,3555,8,1422,29862,1/9/2019,4:34:00 PM,Cash,28440,4.761904762,1422,4.1
528-14-9470,Colombo,Colombo,Member,Male,Ayurvedic & Personal Care,27390,1,1369.5,28759.5,2/14/2019,2:42:00 PM,Mobile Payment,27390,4.761904762,1369.5,9.2
427-45-9297,Galle,Galle,Member,Female,Household Essentials,12219,7,4276.65,89809.65,3/12/2019,11:01:00 AM,Mobile Payment,85533,4.761904762,4276.65,5.4
807-34-3742,Colombo,Colombo,Normal,Male,Apparel & Footwear,15714,1,785.7,16499.7,3/26/2019,7:44:00 PM,Cash,15714,4.761904762,785.7,5.8
288-62-1085,Colombo,Colombo,Member,Male,Apparel & Footwear,11562,5,2890.5,60700.5,1/9/2019,1:34:00 PM,Mobile Payment,57810,4.761904762,2890.5,5.6
670-71-7306,Galle,Galle,Normal,Male,Travel Packs & Gear,13389,6,4016.7,84350.7,1/2/2019,8:08:00 PM,Credit Card,80334,4.761904762,4016.7,5.1
660-29-7083,Kandy,Kandy,Normal,Male,Mobile & Accessories,16761,10,8380.5,175990.5,1/15/2019,3:01:00 PM,Cash,167610,4.761904762,8380.5,5.8
271-77-8740,Kandy,Kandy,Member,Female,Travel Packs & Gear,8766,6,2629.8,55225.8,1/1/2019,11:40:00 AM,Mobile Payment,52596,4.761904762,2629.8,5
497-36-0989,Colombo,Colombo,Normal,Male,Apparel & Footwear,15582,3,2337.3,49083.3,2/15/2019,3:21:00 PM,Cash,46746,4.761904762,2337.3,7.9
291-59-1384,Galle,Galle,Normal,Male,Mobile & Accessories,18090,1,904.5,18994.5,2/28/2019,5:38:00 PM,Cash,18090,4.761904762,904.5,6
860-73-6466,Colombo,Colombo,Member,Female,Travel Packs & Gear,11841,2,1184.1,24866.1,3/2/2019,4:16:00 PM,Credit Card,23682,4.761904762,1184.1,5
549-23-9016,Kandy,Kandy,Member,Female,Grocery & Snacks,4461,2,446.1,9368.1,2/13/2019,6:15:00 PM,Credit Card,8922,4.761904762,446.1,8.9
896-34-0956,Colombo,Colombo,Normal,Male,Apparel & Footwear,6396,1,319.8,6715.8,1/26/2019,12:43:00 PM,Cash,6396,4.761904762,319.8,5.9
804-38-3935,Colombo,Colombo,Member,Male,Mobile & Accessories,28134,3,4220.1,88622.1,1/30/2019,11:32:00 AM,Credit Card,84402,4.761904762,4220.1,5.9
585-90-0249,Colombo,Colombo,Member,Male,Mobile & Accessories,21978,1,1098.9,23076.9,1/27/2019,6:08:00 PM,Mobile Payment,21978,4.761904762,1098.9,9.7
862-29-5914,Kandy,Kandy,Normal,Female,Travel Packs & Gear,6714,1,335.7,7049.7,1/30/2019,5:08:00 PM,Credit Card,6714,4.761904762,335.7,8.6
845-94-6841,Kandy,Kandy,Member,Female,Grocery & Snacks,21864,9,9838.8,206614.8,1/8/2019,7:38:00 PM,Cash,196776,4.761904762,9838.8,4
125-45-2293,Colombo,Colombo,Normal,Female,Apparel & Footwear,29730,6,8919,187299,1/19/2019,1:11:00 PM,Cash,178380,4.761904762,8919,4.2
843-73-4724,Colombo,Colombo,Normal,Male,Apparel & Footwear,22230,1,1111.5,23341.5,1/25/2019,11:05:00 AM,Cash,22230,4.761904762,1111.5,9.2
409-33-9708,Colombo,Colombo,Normal,Female,Apparel & Footwear,29544,2,2954.4,62042.4,2/19/2019,10:12:00 AM,Mobile Payment,59088,4.761904762,2954.4,9.2
658-66-3967,Kandy,Kandy,Normal,Male,Ayurvedic & Personal Care,15957,7,5584.95,117283.95,1/14/2019,3:42:00 PM,Mobile Payment,111699,4.761904762,5584.95,5
866-70-2814,Galle,Galle,Normal,Female,Mobile & Accessories,15837,10,7918.5,166288.5,2/25/2019,11:58:00 AM,Mobile Payment,158370,4.761904762,7918.5,10
160-22-2687,Colombo,Colombo,Member,Female,Ayurvedic & Personal Care,28785,5,7196.25,151121.25,1/23/2019,2:21:00 PM,Mobile Payment,143925,4.761904762,7196.25,8.8
895-03-6665,Galle,Galle,Normal,Female,Apparel & Footwear,10953,9,4928.85,103505.85,2/16/2019,10:52:00 AM,Cash,98577,4.761904762,4928.85,4.2
770-42-8960,Galle,Galle,Normal,Male,Grocery & Snacks,6336,8,2534.4,53222.4,1/1/2019,7:31:00 PM,Cash,50688,4.761904762,2534.4,6.3
748-45-2862,Colombo,Colombo,Member,Female,Household Essentials,8493,4,1698.6,35670.6,3/7/2019,6:35:00 PM,Cash,33972,4.761904762,1698.6,8.2
234-36-2483,Galle,Galle,Normal,Male,Ayurvedic & Personal Care,17277,6,5183.1,108845.1,2/15/2019,1:51:00 PM,Cash,103662,4.761904762,5183.1,5.1
316-66-3011,Colombo,Colombo,Member,Female,Grocery & Snacks,14289,9,6430.05,135031.05,1/23/2019,12:35:00 PM,Cash,128601,4.761904762,6430.05,5
848-95-6252,Kandy,Kandy,Member,Female,Household Essentials,25881,1,1294.05,27175.05,2/20/2019,1:24:00 PM,Mobile Payment,25881,4.761904762,1294.05,7
840-76-5966,Colombo,Colombo,Member,Male,Travel Packs & Gear,3828,2,382.8,8038.8,1/8/2019,6:06:00 PM,Mobile Payment,7656,4.761904762,382.8,7.8
152-03-4217,Galle,Galle,Normal,Female,Household Essentials,3384,9,1522.8,31978.8,3/17/2019,11:55:00 AM,Credit Card,30456,4.761904762,1522.8,4.3
533-66-5566,Galle,Galle,Normal,Female,Household Essentials,15321,7,5362.35,112609.35,1/12/2019,11:42:00 AM,Cash,107247,4.761904762,5362.35,7
124-31-1458,Colombo,Colombo,Member,Female,Mobile & Accessories,23877,3,3581.55,75212.55,1/8/2019,2:30:00 PM,Cash,71631,4.761904762,3581.55,6.6
176-78-1170,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,10143,3,1521.45,31950.45,1/26/2019,3:11:00 PM,Mobile Payment,30429,4.761904762,1521.45,7.3
361-59-0574,Galle,Galle,Member,Male,Travel Packs & Gear,27159,8,10863.6,228135.6,3/15/2019,2:48:00 PM,Credit Card,217272,4.761904762,10863.6,6.5
101-81-4070,Kandy,Kandy,Member,Female,Ayurvedic & Personal Care,18846,2,1884.6,39576.6,1/17/2019,12:36:00 PM,Mobile Payment,37692,4.761904762,1884.6,4.9
631-34-1880,Kandy,Kandy,Member,Male,Grocery & Snacks,7293,3,1093.95,22972.95,1/8/2019,7:09:00 PM,Credit Card,21879,4.761904762,1093.95,4.3
852-82-2749,Colombo,Colombo,Normal,Male,Travel Packs & Gear,19377,4,3875.4,81383.4,1/6/2019,1:35:00 PM,Mobile Payment,77508,4.761904762,3875.4,9.3
873-14-6353,Colombo,Colombo,Member,Male,Grocery & Snacks,7446,7,2606.1,54728.1,2/16/2019,10:33:00 AM,Credit Card,52122,4.761904762,2606.1,7.1
584-66-4073,Kandy,Kandy,Normal,Male,Apparel & Footwear,16950,1,847.5,17797.5,3/13/2019,3:45:00 PM,Mobile Payment,16950,4.761904762,847.5,9.6
544-55-9589,Galle,Galle,Member,Female,Mobile & Accessories,6429,10,3214.5,67504.5,1/28/2019,11:51:00 AM,Cash,64290,4.761904762,3214.5,6.2
166-19-2553,Colombo,Colombo,Member,Male,Travel Packs & Gear,26718,6,8015.4,168323.4,1/18/2019,5:26:00 PM,Cash,160308,4.761904762,8015.4,9.9
737-88-5876,Colombo,Colombo,Member,Male,Household Essentials,6987,4,1397.4,29345.4,3/19/2019,11:52:00 AM,Credit Card,27948,4.761904762,1397.4,5.9
154-87-7367,Kandy,Kandy,Normal,Male,Household Essentials,19578,8,7831.2,164455.2,3/15/2019,2:04:00 PM,Mobile Payment,156624,4.761904762,7831.2,6.3
885-56-0389,Kandy,Kandy,Member,Male,Apparel & Footwear,15705,1,785.25,16490.25,2/12/2019,5:49:00 PM,Cash,15705,4.761904762,785.25,4
608-05-3804,Galle,Galle,Member,Male,Mobile & Accessories,11925,1,596.25,12521.25,2/25/2019,8:19:00 PM,Cash,11925,4.761904762,596.25,6.1
448-61-3783,Colombo,Colombo,Normal,Female,Mobile & Accessories,27006,8,10802.4,226850.4,3/21/2019,4:08:00 PM,Credit Card,216048,4.761904762,10802.4,4.5
761-49-0439,Galle,Galle,Member,Female,Mobile & Accessories,3630,8,1452,30492,1/19/2019,10:17:00 AM,Mobile Payment,29040,4.761904762,1452,8.6
490-95-0021,Galle,Galle,Member,Female,Grocery & Snacks,9963,10,4981.5,104611.5,1/8/2019,2:25:00 PM,Mobile Payment,99630,4.761904762,4981.5,6
115-38-7388,Kandy,Kandy,Member,Female,Apparel & Footwear,3054,8,1221.6,25653.6,3/30/2019,12:51:00 PM,Credit Card,24432,4.761904762,1221.6,9.5
311-13-6971,Galle,Galle,Member,Male,Travel Packs & Gear,9597,10,4798.5,100768.5,2/20/2019,3:18:00 PM,Credit Card,95970,4.761904762,4798.5,9.9
291-55-6563,Colombo,Colombo,Member,Female,Household Essentials,10326,6,3097.8,65053.8,3/30/2019,12:45:00 PM,Mobile Payment,61956,4.761904762,3097.8,7.5
548-48-3156,Colombo,Colombo,Member,Female,Grocery & Snacks,25002,2,2500.2,52504.2,3/19/2019,1:37:00 PM,Cash,50004,4.761904762,2500.2,7.6
460-93-5834,Colombo,Colombo,Normal,Male,Travel Packs & Gear,13674,7,4785.9,100503.9,1/13/2019,10:03:00 AM,Cash,95718,4.761904762,4785.9,5
325-89-4209,Colombo,Colombo,Member,Male,Grocery & Snacks,26370,1,1318.5,27688.5,2/5/2019,7:42:00 PM,Mobile Payment,26370,4.761904762,1318.5,6.7
884-80-6021,Colombo,Colombo,Member,Female,Mobile & Accessories,22041,10,11020.5,231430.5,3/23/2019,1:14:00 PM,Mobile Payment,220410,4.761904762,11020.5,9.5
137-74-8729,Kandy,Kandy,Normal,Female,Apparel & Footwear,3657,8,1462.8,30718.8,3/13/2019,12:47:00 PM,Mobile Payment,29256,4.761904762,1462.8,6.8
880-46-5796,Colombo,Colombo,Member,Male,Travel Packs & Gear,23076,10,11538,242298,3/17/2019,7:53:00 PM,Mobile Payment,230760,4.761904762,11538,5.6
389-70-2397,Kandy,Kandy,Normal,Female,Ayurvedic & Personal Care,25098,5,6274.5,131764.5,2/21/2019,10:26:00 AM,Cash,125490,4.761904762,6274.5,7.2
114-35-5271,Galle,Galle,Normal,Female,Mobile & Accessories,17373,8,6949.2,145933.2,2/7/2019,3:06:00 PM,Cash,138984,4.761904762,6949.2,8.1
607-76-6216,Kandy,Kandy,Member,Female,Apparel & Footwear,27747,5,6936.75,145671.75,3/2/2019,4:35:00 PM,Credit Card,138735,4.761904762,6936.75,8.6
715-20-1673,Galle,Galle,Normal,Male,Mobile & Accessories,8514,5,2128.5,44698.5,3/6/2019,8:57:00 PM,Cash,42570,4.761904762,2128.5,9.4
811-35-1094,Galle,Galle,Member,Male,Mobile & Accessories,15135,6,4540.5,95350.5,2/6/2019,3:16:00 PM,Credit Card,90810,4.761904762,4540.5,8.9
699-88-1972,Galle,Galle,Normal,Male,Ayurvedic & Personal Care,29748,8,11899.2,249883.2,1/28/2019,5:47:00 PM,Credit Card,237984,4.761904762,11899.2,4.2
781-84-8059,Kandy,Kandy,Normal,Male,Apparel & Footwear,18222,7,6377.7,133931.7,1/18/2019,4:23:00 PM,Mobile Payment,127554,4.761904762,6377.7,5
409-49-6995,Kandy,Kandy,Member,Female,Grocery & Snacks,14181,6,4254.3,89340.3,2/5/2019,10:17:00 AM,Cash,85086,4.761904762,4254.3,8.8
725-54-0677,Kandy,Kandy,Member,Male,Ayurvedic & Personal Care,25680,7,8988,188748,3/2/2019,1:50:00 PM,Cash,179760,4.761904762,8988,5.3
146-09-5432,Colombo,Colombo,Member,Male,Grocery & Snacks,10512,9,4730.4,99338.4,2/9/2019,7:17:00 PM,Mobile Payment,94608,4.761904762,4730.4,4.6
377-79-7592,Kandy,Kandy,Member,Female,Mobile & Accessories,13452,9,6053.4,127121.4,1/14/2019,2:00:00 PM,Credit Card,121068,4.761904762,6053.4,7.5
509-10-0516,Galle,Galle,Normal,Male,Household Essentials,13791,4,2758.2,57922.2,2/9/2019,12:02:00 PM,Mobile Payment,55164,4.761904762,2758.2,5.1
595-94-9924,Colombo,Colombo,Member,Female,Ayurvedic & Personal Care,8319,5,2079.75,43674.75,3/26/2019,8:21:00 PM,Credit Card,41595,4.761904762,2079.75,4.2
865-41-9075,Colombo,Colombo,Normal,Male,Grocery & Snacks,3459,7,1210.65,25423.65,1/28/2019,5:35:00 PM,Cash,24213,4.761904762,1210.65,8.1
545-07-8534,Kandy,Kandy,Normal,Female,Ayurvedic & Personal Care,17496,2,1749.6,36741.6,2/14/2019,12:42:00 PM,Mobile Payment,34992,4.761904762,1749.6,6
118-62-1812,Kandy,Kandy,Member,Female,Household Essentials,23514,4,4702.8,98758.8,3/24/2019,5:56:00 PM,Cash,94056,4.761904762,4702.8,7.9
450-42-3339,Kandy,Kandy,Normal,Male,Ayurvedic & Personal Care,25383,10,12691.5,266521.5,2/9/2019,6:58:00 PM,Credit Card,253830,4.761904762,12691.5,8.8
851-98-3555,Galle,Galle,Normal,Female,Ayurvedic & Personal Care,24864,5,6216,130536,3/24/2019,2:08:00 PM,Credit Card,124320,4.761904762,6216,6.6
186-71-5196,Colombo,Colombo,Member,Female,Grocery & Snacks,23862,2,2386.2,50110.2,3/27/2019,4:30:00 PM,Mobile Payment,47724,4.761904762,2386.2,6.2
624-01-8356,Galle,Galle,Normal,Female,Household Essentials,14703,10,7351.5,154381.5,1/27/2019,10:44:00 AM,Credit Card,147030,4.761904762,7351.5,4.2
313-66-9943,Galle,Galle,Member,Female,Grocery & Snacks,8745,3,1311.75,27546.75,3/27/2019,8:29:00 PM,Credit Card,26235,4.761904762,1311.75,7.3
151-27-8496,Kandy,Kandy,Normal,Female,Mobile & Accessories,16839,4,3367.8,70723.8,1/19/2019,11:43:00 AM,Mobile Payment,67356,4.761904762,3367.8,8.6
453-33-6436,Colombo,Colombo,Normal,Female,Household Essentials,27936,8,11174.4,234662.4,2/7/2019,10:09:00 AM,Cash,223488,4.761904762,11174.4,6.8
522-57-8364,Colombo,Colombo,Member,Male,Apparel & Footwear,15402,8,6160.8,129376.8,1/31/2019,10:00:00 AM,Mobile Payment,123216,4.761904762,6160.8,7.6
459-45-2396,Colombo,Colombo,Member,Female,Grocery & Snacks,29880,3,4482,94122,2/25/2019,6:45:00 PM,Cash,89640,4.761904762,4482,5.8
717-96-4189,Kandy,Kandy,Normal,Female,Mobile & Accessories,10647,6,3194.1,67076.1,2/2/2019,12:40:00 PM,Cash,63882,4.761904762,3194.1,4.1
722-13-2115,Kandy,Kandy,Member,Male,Travel Packs & Gear,12855,1,642.75,13497.75,3/14/2019,3:36:00 PM,Credit Card,12855,4.761904762,642.75,9.3
749-81-8133,Colombo,Colombo,Normal,Female,Apparel & Footwear,28401,4,5680.2,119284.2,3/11/2019,12:04:00 PM,Cash,113604,4.761904762,5680.2,6.8
777-67-2495,Galle,Galle,Normal,Male,Household Essentials,20691,3,3103.65,65176.65,2/22/2019,11:26:00 AM,Mobile Payment,62073,4.761904762,3103.65,8.7
636-98-3364,Galle,Galle,Member,Female,Mobile & Accessories,7878,3,1181.7,24815.7,3/2/2019,12:36:00 PM,Mobile Payment,23634,4.761904762,1181.7,6.3
246-55-6923,Kandy,Kandy,Member,Female,Household Essentials,10737,9,4831.65,101464.65,3/10/2019,3:06:00 PM,Credit Card,96633,4.761904762,4831.65,5.1
181-82-6255,Galle,Galle,Normal,Female,Household Essentials,4911,6,1473.3,30939.3,2/8/2019,10:58:00 AM,Cash,29466,4.761904762,1473.3,7
838-02-1821,Kandy,Kandy,Member,Female,Household Essentials,3819,2,381.9,8019.9,2/22/2019,12:10:00 PM,Credit Card,7638,4.761904762,381.9,5.2
887-42-0517,Kandy,Kandy,Normal,Female,Travel Packs & Gear,24942,7,8729.7,183323.7,1/10/2019,10:31:00 AM,Credit Card,174594,4.761904762,8729.7,6.6
457-12-0244,Kandy,Kandy,Member,Female,Travel Packs & Gear,10566,6,3169.8,66565.8,3/14/2019,1:49:00 PM,Mobile Payment,63396,4.761904762,3169.8,6.5
226-34-0034,Galle,Galle,Normal,Female,Mobile & Accessories,4134,4,826.8,17362.8,1/10/2019,11:10:00 AM,Mobile Payment,16536,4.761904762,826.8,9
321-49-7382,Galle,Galle,Member,Male,Travel Packs & Gear,26493,1,1324.65,27817.65,2/15/2019,5:38:00 PM,Credit Card,26493,4.761904762,1324.65,5.2
397-25-8725,Colombo,Colombo,Member,Female,Ayurvedic & Personal Care,11886,9,5348.7,112322.7,1/13/2019,5:54:00 PM,Credit Card,106974,4.761904762,5348.7,6.8
431-66-2305,Galle,Galle,Normal,Female,Mobile & Accessories,26475,9,11913.75,250188.75,2/15/2019,8:51:00 PM,Credit Card,238275,4.761904762,11913.75,7.6
825-94-5922,Galle,Galle,Normal,Male,Travel Packs & Gear,7593,2,759.3,15945.3,3/2/2019,7:26:00 PM,Mobile Payment,15186,4.761904762,759.3,7.2
641-62-7288,Galle,Galle,Normal,Male,Household Essentials,29976,6,8992.8,188848.8,3/24/2019,1:33:00 PM,Mobile Payment,179856,4.761904762,8992.8,7.1
756-93-1854,Kandy,Kandy,Member,Female,Apparel & Footwear,25005,2,2500.5,52510.5,2/2/2019,2:05:00 PM,Credit Card,50010,4.761904762,2500.5,9.5
243-55-8457,Colombo,Colombo,Normal,Female,Grocery & Snacks,22332,10,11166,234486,2/27/2019,11:40:00 AM,Mobile Payment,223320,4.761904762,11166,5.1
458-10-8612,Kandy,Kandy,Normal,Male,Ayurvedic & Personal Care,19224,7,6728.4,141296.4,1/20/2019,12:27:00 PM,Mobile Payment,134568,4.761904762,6728.4,7.6
501-61-1753,Galle,Galle,Normal,Female,Household Essentials,18945,6,5683.5,119353.5,1/3/2019,8:24:00 PM,Mobile Payment,113670,4.761904762,5683.5,9.8
235-06-8510,Kandy,Kandy,Member,Male,Household Essentials,25716,3,3857.4,81005.4,1/24/2019,8:59:00 PM,Mobile Payment,77148,4.761904762,3857.4,5.1
433-08-7822,Kandy,Kandy,Normal,Female,Ayurvedic & Personal Care,23667,7,8283.45,173952.45,1/5/2019,7:48:00 PM,Mobile Payment,165669,4.761904762,8283.45,7.5
361-85-2571,Colombo,Colombo,Normal,Female,Travel Packs & Gear,26844,5,6711,140931,3/30/2019,10:18:00 AM,Cash,134220,4.761904762,6711,7.4
131-70-8179,Colombo,Colombo,Member,Female,Ayurvedic & Personal Care,27627,3,4144.05,87025.05,2/17/2019,4:27:00 PM,Cash,82881,4.761904762,4144.05,4.2
500-02-2261,Kandy,Kandy,Normal,Female,Grocery & Snacks,17187,6,5156.1,108278.1,3/21/2019,5:04:00 PM,Mobile Payment,103122,4.761904762,5156.1,5.9
720-72-2436,Colombo,Colombo,Normal,Male,Grocery & Snacks,19956,4,3991.2,83815.2,3/2/2019,6:14:00 PM,Mobile Payment,79824,4.761904762,3991.2,6.9
702-83-5291,Kandy,Kandy,Member,Male,Apparel & Footwear,29946,9,13475.7,282989.7,3/27/2019,10:43:00 AM,Cash,269514,4.761904762,13475.7,6.6
809-69-9497,Colombo,Colombo,Normal,Female,Household Essentials,13704,10,6852,143892,1/19/2019,7:30:00 PM,Mobile Payment,137040,4.761904762,6852,5.7
449-16-6770,Colombo,Colombo,Normal,Male,Ayurvedic & Personal Care,15237,5,3809.25,79994.25,2/19/2019,2:53:00 PM,Credit Card,76185,4.761904762,3809.25,5.3
333-23-2632,Colombo,Colombo,Member,Male,Ayurvedic & Personal Care,3024,7,1058.4,22226.4,3/28/2019,8:14:00 PM,Cash,21168,4.761904762,1058.4,4.2
489-82-1237,Colombo,Colombo,Normal,Female,Mobile & Accessories,28164,7,9857.4,207005.4,1/5/2019,11:51:00 AM,Credit Card,197148,4.761904762,9857.4,7.3
859-97-6048,Kandy,Kandy,Member,Male,Mobile & Accessories,25275,2,2527.5,53077.5,3/26/2019,2:13:00 PM,Credit Card,50550,4.761904762,2527.5,5.3
676-10-2200,Galle,Galle,Member,Male,Apparel & Footwear,16134,1,806.7,16940.7,2/3/2019,8:13:00 PM,Mobile Payment,16134,4.761904762,806.7,4.7
373-88-1424,Kandy,Kandy,Member,Male,Household Essentials,10743,5,2685.75,56400.75,2/6/2019,6:44:00 PM,Mobile Payment,53715,4.761904762,2685.75,7.9
365-16-4334,Galle,Galle,Normal,Female,Grocery & Snacks,7929,8,3171.6,66603.6,2/24/2019,2:26:00 PM,Mobile Payment,63432,4.761904762,3171.6,8.9
503-21-4385,Galle,Galle,Member,Male,Ayurvedic & Personal Care,11973,3,1795.95,37714.95,2/21/2019,12:40:00 PM,Mobile Payment,35919,4.761904762,1795.95,9.3
305-89-2768,Galle,Galle,Member,Female,Household Essentials,6570,3,985.5,20695.5,1/9/2019,6:43:00 PM,Mobile Payment,19710,4.761904762,985.5,4.7
574-80-1489,Galle,Galle,Member,Female,Grocery & Snacks,18855,4,3771,79191,2/25/2019,1:22:00 PM,Mobile Payment,75420,4.761904762,3771,8.7
784-08-0310,Kandy,Kandy,Member,Female,Grocery & Snacks,6312,4,1262.4,26510.4,1/13/2019,1:58:00 PM,Cash,25248,4.761904762,1262.4,7.6
200-40-6154,Galle,Galle,Member,Male,Household Essentials,19773,6,5931.9,124569.9,2/9/2019,11:45:00 AM,Cash,118638,4.761904762,5931.9,5.7
846-10-0341,Colombo,Colombo,Normal,Female,Apparel & Footwear,12771,7,4469.85,93866.85,1/6/2019,11:51:00 AM,Cash,89397,4.761904762,4469.85,6.8
577-34-7579,Kandy,Kandy,Member,Male,Grocery & Snacks,15147,9,6816.15,143139.15,1/10/2019,5:16:00 PM,Cash,136323,4.761904762,6816.15,5.4
430-02-3888,Galle,Galle,Normal,Male,Mobile & Accessories,13806,6,4141.8,86977.8,2/7/2019,3:55:00 PM,Cash,82836,4.761904762,4141.8,7.1
867-47-1948,Kandy,Kandy,Normal,Female,Household Essentials,4740,10,2370,49770,1/9/2019,12:07:00 PM,Cash,47400,4.761904762,2370,7.8
384-59-6655,Colombo,Colombo,Member,Female,Grocery & Snacks,29598,9,13319.1,279701.1,2/19/2019,3:07:00 PM,Cash,266382,4.761904762,13319.1,8.4
